series_id,season_number,episode_number,episode_part,episode_title,air_date,runtime_min,episode_rating_imdb,viewership_pct,writer,director
KDR-000011,1,16,A,Ep 16: Promise,2022-04-12,66,8.8,3.9,Kang Min-jae,Kang Seo-jun
KDR-001704,1,1,A,Ep 1: Afterglow,2021-04-11,58,8.9,12.9,Lee Seo-jun,Kang Ji-eun
KDR-001704,1,2,B,Ep 2: Promise,2021-04-19,62,8.1,13.3,Lee Seo-jun,Kang Ji-eun
KDR-001704,1,3,A,Ep 3: Collision,2021-04-18,63,7.8,7.9,Lee Seo-jun,Kang Ji-eun
KDR-001704,1,4,A,Ep 4: First Snow,2021-04-26,58,9.3,12.7,Lee Seo-jun,Kang Ji-eun
KDR-001704,1,5,,Ep 5: Afterglow,2021-04-25,53,9.2,7.8,Lee Seo-jun,Kang Ji-eun
KDR-001704,1,6,,Ep 6: Afterglow,2021-05-03,65,8.5,8.3,Lee Seo-jun,Kang Ji-eun
KDR-001704,1,7,,Ep 7: Echoes,2021-05-02,61,8.5,5.3,Lee Seo-jun,Kang Ji-eun
KDR-001704,1,8,B,Ep 8: Crossroads,2021-05-10,55,7.9,7.3,Lee Seo-jun,Kang Ji-eun
KDR-001704,1,9,A,Ep 9: Crossroads,2021-05-09,46,8.6,4.3,Lee Seo-jun,Kang Ji-eun
KDR-001704,1,10,A,Ep 10: Collision,2021-05-17,58,8.0,7.6,Lee Seo-jun,Kang Ji-eun
KDR-001704,1,11,,Ep 11: Goodbye,2021-05-16,58,8.3,9.9,Lee Seo-jun,Kang Ji-eun
KDR-001704,1,12,,Ep 12: First Snow,2021-05-24,68,8.5,6.4,Lee Seo-jun,Kang Ji-eun
KDR-001139,1,1,A,Ep 1: Echoes,2016-08-29,69,7.9,7.2,Kang Min-jae,Jung Seo-yeon
KDR-001139,1,2,,Ep 2: First Snow,2016-09-06,75,7.4,4.7,Kang Min-jae,Jung Seo-yeon
KDR-001139,1,3,B,Ep 3: Confession,2016-09-05,67,7.6,0.2,Kang Min-jae,Jung Seo-yeon
KDR-001139,1,4,,Ep 4: Confession,2016-09-13,66,7.6,6.7,Kang Min-jae,Jung Seo-yeon
KDR-001139,1,5,B,Ep 5: Promise,2016-09-12,66,7.4,7.9,Kang Min-jae,Jung Seo-yeon
KDR-001139,1,6,A,Ep 6: First Snow,2016-09-20,67,8.2,12.8,Kang Min-jae,Jung Seo-yeon
KDR-001139,1,7,,Ep 7: Promise,2016-09-19,65,7.7,10.3,Kang Min-jae,Jung Seo-yeon
KDR-001139,1,8,A,Ep 8: Promise,2016-09-27,78,7.9,11.1,Kang Min-jae,Jung Seo-yeon
KDR-001139,1,9,,Ep 9: Crossroads,2016-09-26,75,8.4,11.0,Kang Min-jae,Jung Seo-yeon
KDR-001139,1,10,B,Ep 10: First Snow,2016-10-04,66,7.8,6.1,Kang Min-jae,Jung Seo-yeon
KDR-001139,1,11,,Ep 11: Crossroads,2016-10-03,81,8.0,8.3,Kang Min-jae,Jung Seo-yeon
KDR-001139,1,12,,Ep 12: Afterglow,2016-10-11,58,8.1,9.0,Kang Min-jae,Jung Seo-yeon
KDR-001139,1,13,A,Ep 13: Confession,2016-10-10,63,7.7,3.3,Kang Min-jae,Jung Seo-yeon
KDR-001139,1,14,,Ep 14: Afterglow,2016-10-18,72,7.5,6.1,Kang Min-jae,Jung Seo-yeon
KDR-001139,1,15,B,Ep 15: Crossroads,2016-10-17,63,8.3,8.5,Kang Min-jae,Jung Seo-yeon
KDR-001139,1,16,,Ep 16: First Snow,2016-10-25,74,8.7,7.3,Kang Min-jae,Jung Seo-yeon
KDR-000283,1,1,A,Ep 1: Confession,2022-09-29,66,9.9,9.2,Jung Min-jae,Park Seo-jun
KDR-000283,1,2,B,Ep 2: First Snow,2022-10-07,57,9.6,7.4,Jung Min-jae,Park Seo-jun
KDR-000283,1,3,,Ep 3: Confession,2022-10-06,70,9.2,7.1,Jung Min-jae,Park Seo-jun
KDR-000283,1,4,A,Ep 4: Promise,2022-10-14,79,9.6,12.4,Jung Min-jae,Park Seo-jun
KDR-000283,1,5,B,Ep 5: Confession,2022-10-13,70,8.8,11.5,Jung Min-jae,Park Seo-jun
KDR-000283,1,6,,Ep 6: Echoes,2022-10-21,65,9.3,5.3,Jung Min-jae,Park Seo-jun
KDR-000283,1,7,,Ep 7: First Snow,2022-10-20,72,8.7,9.7,Jung Min-jae,Park Seo-jun
KDR-000283,1,8,B,Ep 8: Confession,2022-10-28,70,8.8,5.7,Jung Min-jae,Park Seo-jun
KDR-000283,1,9,A,Ep 9: Collision,2022-10-27,64,8.6,13.7,Jung Min-jae,Park Seo-jun
KDR-000283,1,10,B,Ep 10: Confession,2022-11-04,76,9.3,6.5,Jung Min-jae,Park Seo-jun
KDR-000811,1,1,,Ep 1: Crossroads,2018-08-20,51,7.3,5.7,Kim Yoon-seo,Park Ji-eun
KDR-000811,1,2,,Ep 2: First Snow,2018-08-28,64,6.5,13.0,Kim Yoon-seo,Park Ji-eun
KDR-000811,1,3,,Ep 3: Crossroads,2018-08-27,58,7.1,13.6,Kim Yoon-seo,Park Ji-eun
KDR-000811,1,4,A,Ep 4: Echoes,2018-09-04,61,7.6,10.4,Kim Yoon-seo,Park Ji-eun
KDR-000811,1,5,B,Ep 5: Echoes,2018-09-03,58,6.8,10.9,Kim Yoon-seo,Park Ji-eun
KDR-000811,1,6,A,Ep 6: Crossroads,2018-09-11,58,7.1,4.9,Kim Yoon-seo,Park Ji-eun
KDR-000811,1,7,B,Ep 7: Goodbye,2018-09-10,53,6.7,5.5,Kim Yoon-seo,Park Ji-eun
KDR-000811,1,8,,Ep 8: Echoes,2018-09-18,64,7.3,11.4,Kim Yoon-seo,Park Ji-eun
KDR-000811,1,9,A,Ep 9: Goodbye,2018-09-17,59,6.9,9.0,Kim Yoon-seo,Park Ji-eun
KDR-000811,1,10,A,Ep 10: Afterglow,2018-09-25,60,7.2,6.4,Kim Yoon-seo,Park Ji-eun
KDR-000811,1,11,B,Ep 11: Afterglow,2018-09-24,66,6.8,9.4,Kim Yoon-seo,Park Ji-eun
KDR-000811,1,12,A,Ep 12: Goodbye,2018-10-02,59,6.2,7.2,Kim Yoon-seo,Park Ji-eun
KDR-000811,1,13,,Ep 13: Afterglow,2018-10-01,55,6.7,1.0,Kim Yoon-seo,Park Ji-eun
KDR-000811,1,14,A,Ep 14: Collision,2018-10-09,58,6.8,7.7,Kim Yoon-seo,Park Ji-eun
KDR-000811,1,15,,Ep 15: First Snow,2018-10-08,65,6.7,14.1,Kim Yoon-seo,Park Ji-eun
KDR-000811,1,16,,Ep 16: First Snow,2018-10-16,54,6.4,5.3,Kim Yoon-seo,Park Ji-eun
KDR-001323,1,1,,Ep 1: Confession,2018-09-28,60,7.0,4.3,Park Min-jae,Kim Seo-jun
KDR-001323,1,2,,Ep 2: Promise,2018-10-06,53,6.7,5.7,Park Min-jae,Kim Seo-jun
KDR-001323,1,3,,Ep 3: Confession,2018-10-05,51,6.8,9.9,Park Min-jae,Kim Seo-jun
KDR-001323,1,4,A,Ep 4: Collision,2018-10-13,67,6.9,8.5,Park Min-jae,Kim Seo-jun
KDR-001323,1,5,B,Ep 5: Crossroads,2018-10-12,63,7.1,9.5,Park Min-jae,Kim Seo-jun
KDR-001323,1,6,,Ep 6: Echoes,2018-10-20,54,7.1,6.9,Park Min-jae,Kim Seo-jun
KDR-001323,1,7,A,Ep 7: Crossroads,2018-10-19,66,7.2,10.0,Park Min-jae,Kim Seo-jun
KDR-001323,1,8,B,Ep 8: Goodbye,2018-10-27,64,6.7,7.9,Park Min-jae,Kim Seo-jun
KDR-001323,1,9,A,Ep 9: Echoes,2018-10-26,47,6.9,8.6,Park Min-jae,Kim Seo-jun
KDR-001323,1,10,,Ep 10: Collision,2018-11-03,56,7.5,12.7,Park Min-jae,Kim Seo-jun
KDR-001323,1,11,,Ep 11: Collision,2018-11-02,68,7.6,6.4,Park Min-jae,Kim Seo-jun
KDR-001323,1,12,A,Ep 12: Confession,2018-11-10,63,7.8,8.8,Park Min-jae,Kim Seo-jun
KDR-001323,1,13,B,Ep 13: Goodbye,2018-11-09,60,7.5,11.6,Park Min-jae,Kim Seo-jun
KDR-001323,1,14,,Ep 14: Echoes,2018-11-17,58,8.2,1.7,Park Min-jae,Kim Seo-jun
KDR-001323,1,15,A,Ep 15: Afterglow,2018-11-16,64,7.6,8.6,Park Min-jae,Kim Seo-jun
KDR-001323,1,16,A,Ep 16: Afterglow,2018-11-24,61,7.2,5.7,Park Min-jae,Kim Seo-jun
KDR-000292,1,1,,Ep 1: Crossroads,2025-02-21,68,8.5,14.0,Park Min-jae,Jung Seo-yeon
KDR-000292,1,2,,Ep 2: Confession,2025-03-01,51,8.7,7.4,Park Min-jae,Jung Seo-yeon
KDR-000292,1,3,B,Ep 3: Echoes,2025-02-28,57,7.7,0.2,Park Min-jae,Jung Seo-yeon
KDR-000292,1,4,,Ep 4: First Snow,2025-03-08,55,9.3,6.0,Park Min-jae,Jung Seo-yeon
KDR-000292,1,5,B,Ep 5: Crossroads,2025-03-07,49,8.8,2.1,Park Min-jae,Jung Seo-yeon
KDR-000292,1,6,B,Ep 6: Collision,2025-03-15,51,8.4,12.9,Park Min-jae,Jung Seo-yeon
KDR-000292,1,7,A,Ep 7: Confession,2025-03-14,55,8.3,2.5,Park Min-jae,Jung Seo-yeon
KDR-000292,1,8,B,Ep 8: Promise,2025-03-22,56,8.6,4.5,Park Min-jae,Jung Seo-yeon
KDR-000292,1,9,B,Ep 9: Afterglow,2025-03-21,55,8.6,15.4,Park Min-jae,Jung Seo-yeon
KDR-000292,1,10,,Ep 10: Goodbye,2025-03-29,48,8.8,5.3,Park Min-jae,Jung Seo-yeon
KDR-000292,1,11,B,Ep 11: Promise,2025-03-28,63,8.2,11.2,Park Min-jae,Jung Seo-yeon
KDR-000292,1,12,,Ep 12: Goodbye,2025-04-05,64,8.4,3.7,Park Min-jae,Jung Seo-yeon
KDR-000292,1,13,,Ep 13: Afterglow,2025-04-04,59,8.7,11.8,Park Min-jae,Jung Seo-yeon
KDR-000292,1,14,A,Ep 14: Collision,2025-04-12,46,8.8,8.9,Park Min-jae,Jung Seo-yeon
KDR-000292,1,15,,Ep 15: First Snow,2025-04-11,46,8.7,4.5,Park Min-jae,Jung Seo-yeon
KDR-000292,1,16,B,Ep 16: First Snow,2025-04-19,58,8.6,13.0,Park Min-jae,Jung Seo-yeon
KDR-000755,1,1,,Ep 1: Confession,2020-02-28,64,8.2,10.9,Kim Ji-eun,Park Ji-hoon
KDR-000755,1,2,A,Ep 2: Echoes,2020-03-07,64,8.7,12.1,Kim Ji-eun,Park Ji-hoon
KDR-000755,1,3,A,Ep 3: Goodbye,2020-03-06,79,8.7,6.4,Kim Ji-eun,Park Ji-hoon
KDR-000755,1,4,,Ep 4: Collision,2020-03-14,71,7.8,3.4,Kim Ji-eun,Park Ji-hoon
KDR-000755,1,5,A,Ep 5: Promise,2020-03-13,61,8.7,7.4,Kim Ji-eun,Park Ji-hoon
KDR-000755,1,6,,Ep 6: Echoes,2020-03-21,62,8.2,2.8,Kim Ji-eun,Park Ji-hoon
KDR-000755,1,7,,Ep 7: Collision,2020-03-20,61,8.7,5.8,Kim Ji-eun,Park Ji-hoon
KDR-000755,1,8,,Ep 8: Goodbye,2020-03-28,56,8.9,9.8,Kim Ji-eun,Park Ji-hoon
KDR-000755,1,9,A,Ep 9: Crossroads,2020-03-27,54,8.1,8.5,Kim Ji-eun,Park Ji-hoon
KDR-000755,1,10,B,Ep 10: Confession,2020-04-04,70,8.0,4.7,Kim Ji-eun,Park Ji-hoon
KDR-000755,1,11,,Ep 11: Echoes,2020-04-03,60,7.8,10.0,Kim Ji-eun,Park Ji-hoon
KDR-000755,1,12,B,Ep 12: Collision,2020-04-11,59,8.2,13.7,Kim Ji-eun,Park Ji-hoon
KDR-000755,1,13,,Ep 13: Goodbye,2020-04-10,68,8.2,15.2,Kim Ji-eun,Park Ji-hoon
KDR-000755,1,14,,Ep 14: Promise,2020-04-18,65,8.3,8.4,Kim Ji-eun,Park Ji-hoon
KDR-000755,1,15,,Ep 15: Collision,2020-04-17,65,7.9,14.2,Kim Ji-eun,Park Ji-hoon
KDR-000755,1,16,,Ep 16: Confession,2020-04-25,58,8.8,5.6,Kim Ji-eun,Park Ji-hoon
KDR-000627,1,1,A,Ep 1: Goodbye,2025-10-01,70,7.0,6.2,Choi Ji-hoon,Jung Seo-jun
KDR-000627,1,2,,Ep 2: Echoes,2025-10-09,66,6.9,2.0,Choi Ji-hoon,Jung Seo-jun
KDR-000627,1,3,,Ep 3: Confession,2025-10-08,60,7.6,11.0,Choi Ji-hoon,Jung Seo-jun
KDR-000627,1,4,,Ep 4: Promise,2025-10-16,76,7.4,9.5,Choi Ji-hoon,Jung Seo-jun
KDR-000627,1,5,,Ep 5: Collision,2025-10-15,67,8.0,7.6,Choi Ji-hoon,Jung Seo-jun
KDR-000627,1,6,A,Ep 6: Afterglow,2025-10-23,87,7.3,8.2,Choi Ji-hoon,Jung Seo-jun
KDR-000627,1,7,,Ep 7: Afterglow,2025-10-22,64,7.4,9.5,Choi Ji-hoon,Jung Seo-jun
KDR-000627,1,8,,Ep 8: Afterglow,2025-10-30,73,7.3,10.0,Choi Ji-hoon,Jung Seo-jun
KDR-000627,1,9,A,Ep 9: First Snow,2025-10-29,76,7.7,6.5,Choi Ji-hoon,Jung Seo-jun
KDR-000627,1,10,A,Ep 10: First Snow,2025-11-06,69,7.3,8.5,Choi Ji-hoon,Jung Seo-jun
KDR-000627,1,11,,Ep 11: Crossroads,2025-11-05,73,7.6,2.0,Choi Ji-hoon,Jung Seo-jun
KDR-000627,1,12,,Ep 12: Crossroads,2025-11-13,69,7.5,7.2,Choi Ji-hoon,Jung Seo-jun
KDR-000950,1,1,A,Ep 1: First Snow,2017-08-26,62,6.6,12.9,Choi Hyun-woo,Kim Yoon-seo
KDR-000950,1,2,,Ep 2: Collision,2017-09-03,75,7.4,6.3,Choi Hyun-woo,Kim Yoon-seo
KDR-000950,1,3,,Ep 3: Echoes,2017-09-02,71,7.1,1.8,Choi Hyun-woo,Kim Yoon-seo
KDR-000950,1,4,,Ep 4: Echoes,2017-09-10,65,6.8,6.6,Choi Hyun-woo,Kim Yoon-seo
KDR-000950,1,5,B,Ep 5: Confession,2017-09-09,74,6.9,8.4,Choi Hyun-woo,Kim Yoon-seo
KDR-000950,1,6,B,Ep 6: Echoes,2017-09-17,82,6.6,5.7,Choi Hyun-woo,Kim Yoon-seo
KDR-000950,1,7,,Ep 7: First Snow,2017-09-16,76,6.6,6.8,Choi Hyun-woo,Kim Yoon-seo
KDR-000950,1,8,A,Ep 8: Echoes,2017-09-24,70,6.8,8.2,Choi Hyun-woo,Kim Yoon-seo
KDR-000950,1,9,,Ep 9: Afterglow,2017-09-23,67,6.8,3.1,Choi Hyun-woo,Kim Yoon-seo
KDR-000950,1,10,A,Ep 10: Collision,2017-10-01,66,7.1,10.5,Choi Hyun-woo,Kim Yoon-seo
KDR-000977,1,1,A,Ep 1: Afterglow,2015-05-04,64,7.8,7.9,Jung Ji-eun,Jung Min-jae
KDR-000977,1,2,B,Ep 2: Echoes,2015-05-12,56,7.6,9.4,Jung Ji-eun,Jung Min-jae
KDR-000977,1,3,,Ep 3: Promise,2015-05-11,50,7.6,7.5,Jung Ji-eun,Jung Min-jae
KDR-000977,1,4,,Ep 4: Promise,2015-05-19,50,7.3,3.8,Jung Ji-eun,Jung Min-jae
KDR-000977,1,5,A,Ep 5: Promise,2015-05-18,52,7.2,6.3,Jung Ji-eun,Jung Min-jae
KDR-000977,1,6,B,Ep 6: Promise,2015-05-26,61,7.7,1.4,Jung Ji-eun,Jung Min-jae
KDR-000977,1,7,A,Ep 7: Crossroads,2015-05-25,54,8.0,9.7,Jung Ji-eun,Jung Min-jae
KDR-000977,1,8,,Ep 8: Afterglow,2015-06-02,47,8.1,9.4,Jung Ji-eun,Jung Min-jae
KDR-000977,1,9,B,Ep 9: Collision,2015-06-01,48,7.4,1.4,Jung Ji-eun,Jung Min-jae
KDR-000977,1,10,,Ep 10: Echoes,2015-06-09,45,7.3,7.9,Jung Ji-eun,Jung Min-jae
KDR-000130,1,1,,Ep 1: Goodbye,2015-02-07,53,8.8,10.5,Kang Seo-yeon,Jung Yoon-seo
KDR-000130,1,2,,Ep 2: Collision,2015-02-15,46,7.6,5.4,Kang Seo-yeon,Jung Yoon-seo
KDR-000130,1,3,A,Ep 3: Crossroads,2015-02-14,50,8.1,0.8,Kang Seo-yeon,Jung Yoon-seo
KDR-000130,1,4,,Ep 4: Collision,2015-02-22,44,7.7,10.8,Kang Seo-yeon,Jung Yoon-seo
KDR-000130,1,5,,Ep 5: Crossroads,2015-02-21,63,7.3,7.9,Kang Seo-yeon,Jung Yoon-seo
KDR-000130,1,6,B,Ep 6: Echoes,2015-03-01,67,7.1,13.6,Kang Seo-yeon,Jung Yoon-seo
KDR-000130,1,7,A,Ep 7: Collision,2015-02-28,66,8.1,8.7,Kang Seo-yeon,Jung Yoon-seo
KDR-000130,1,8,B,Ep 8: Goodbye,2015-03-08,53,7.7,12.3,Kang Seo-yeon,Jung Yoon-seo
KDR-000130,1,9,B,Ep 9: Confession,2015-03-07,66,8.0,5.3,Kang Seo-yeon,Jung Yoon-seo
KDR-000130,1,10,B,Ep 10: Promise,2015-03-15,66,7.5,10.6,Kang Seo-yeon,Jung Yoon-seo
KDR-000130,1,11,B,Ep 11: Confession,2015-03-14,56,7.5,6.7,Kang Seo-yeon,Jung Yoon-seo
KDR-000130,1,12,A,Ep 12: Crossroads,2015-03-22,50,7.5,11.6,Kang Seo-yeon,Jung Yoon-seo
KDR-001182,1,1,B,Ep 1: Promise,2020-07-22,59,7.7,6.0,Choi Hyun-woo,Kang Min-jae
KDR-001182,1,2,A,Ep 2: Promise,2020-07-30,69,7.5,6.1,Choi Hyun-woo,Kang Min-jae
KDR-001182,1,3,,Ep 3: Collision,2020-07-29,78,8.5,3.6,Choi Hyun-woo,Kang Min-jae
KDR-001182,1,4,,Ep 4: Promise,2020-08-06,62,7.7,6.9,Choi Hyun-woo,Kang Min-jae
KDR-001182,1,5,B,Ep 5: Afterglow,2020-08-05,63,7.7,10.2,Choi Hyun-woo,Kang Min-jae
KDR-001182,1,6,B,Ep 6: Collision,2020-08-13,71,7.8,10.7,Choi Hyun-woo,Kang Min-jae
KDR-001182,1,7,B,Ep 7: Collision,2020-08-12,75,7.5,7.2,Choi Hyun-woo,Kang Min-jae
KDR-001182,1,8,B,Ep 8: Promise,2020-08-20,69,8.1,8.2,Choi Hyun-woo,Kang Min-jae
KDR-001182,1,9,A,Ep 9: Promise,2020-08-19,73,7.7,2.2,Choi Hyun-woo,Kang Min-jae
KDR-001182,1,10,,Ep 10: Crossroads,2020-08-27,73,7.2,6.9,Choi Hyun-woo,Kang Min-jae
KDR-001182,1,11,B,Ep 11: Confession,2020-08-26,60,8.0,9.0,Choi Hyun-woo,Kang Min-jae
KDR-001182,1,12,,Ep 12: Crossroads,2020-09-03,64,7.5,6.4,Choi Hyun-woo,Kang Min-jae
KDR-000844,1,1,B,Ep 1: Confession,2019-09-22,53,8.7,9.4,Jung Ji-eun,Choi Hye-jin
KDR-000844,1,2,A,Ep 2: Crossroads,2019-09-30,55,9.0,15.2,Jung Ji-eun,Choi Hye-jin
KDR-000844,1,3,,Ep 3: Goodbye,2019-09-29,53,8.1,4.5,Jung Ji-eun,Choi Hye-jin
KDR-000844,1,4,B,Ep 4: Goodbye,2019-10-07,60,8.4,10.2,Jung Ji-eun,Choi Hye-jin
KDR-000844,1,5,,Ep 5: Afterglow,2019-10-06,46,8.3,13.9,Jung Ji-eun,Choi Hye-jin
KDR-000844,1,6,,Ep 6: Promise,2019-10-14,55,8.2,7.4,Jung Ji-eun,Choi Hye-jin
KDR-000844,1,7,B,Ep 7: Goodbye,2019-10-13,47,8.4,4.0,Jung Ji-eun,Choi Hye-jin
KDR-000844,1,8,,Ep 8: Crossroads,2019-10-21,47,8.8,6.2,Jung Ji-eun,Choi Hye-jin
KDR-000844,1,9,,Ep 9: Crossroads,2019-10-20,49,9.4,3.3,Jung Ji-eun,Choi Hye-jin
KDR-000844,1,10,,Ep 10: Afterglow,2019-10-28,55,7.9,6.4,Jung Ji-eun,Choi Hye-jin
KDR-000844,1,11,B,Ep 11: Confession,2019-10-27,65,8.5,8.3,Jung Ji-eun,Choi Hye-jin
KDR-000844,1,12,B,Ep 12: Crossroads,2019-11-04,62,9.2,8.3,Jung Ji-eun,Choi Hye-jin
KDR-000324,1,1,,Ep 1: Echoes,2019-11-09,56,8.3,11.6,Jung Seo-yeon,Kim Seo-jun
KDR-000324,1,2,B,Ep 2: Goodbye,2019-11-17,53,7.2,4.9,Jung Seo-yeon,Kim Seo-jun
KDR-000324,1,3,,Ep 3: Collision,2019-11-16,61,8.3,3.6,Jung Seo-yeon,Kim Seo-jun
KDR-000324,1,4,B,Ep 4: Confession,2019-11-24,56,7.4,7.5,Jung Seo-yeon,Kim Seo-jun
KDR-000324,1,5,,Ep 5: Promise,2019-11-23,68,7.4,5.0,Jung Seo-yeon,Kim Seo-jun
KDR-000324,1,6,A,Ep 6: Confession,2019-12-01,57,8.6,8.3,Jung Seo-yeon,Kim Seo-jun
KDR-000324,1,7,,Ep 7: Collision,2019-11-30,59,7.7,9.3,Jung Seo-yeon,Kim Seo-jun
KDR-000324,1,8,,Ep 8: Promise,2019-12-08,55,7.9,7.6,Jung Seo-yeon,Kim Seo-jun
KDR-000324,1,9,,Ep 9: Confession,2019-12-07,53,8.1,5.8,Jung Seo-yeon,Kim Seo-jun
KDR-000324,1,10,A,Ep 10: Confession,2019-12-15,57,8.0,9.5,Jung Seo-yeon,Kim Seo-jun
KDR-000324,1,11,,Ep 11: Afterglow,2019-12-14,62,8.2,8.6,Jung Seo-yeon,Kim Seo-jun
KDR-000324,1,12,B,Ep 12: Confession,2019-12-22,62,8.1,7.4,Jung Seo-yeon,Kim Seo-jun
KDR-001343,1,1,A,Ep 1: Crossroads,2023-02-20,74,9.0,8.7,Lee Ji-hoon,Lee Ji-eun
KDR-001343,1,2,A,Ep 2: Afterglow,2023-02-28,70,8.6,10.5,Lee Ji-hoon,Lee Ji-eun
KDR-001343,1,3,B,Ep 3: Goodbye,2023-02-27,65,8.3,4.3,Lee Ji-hoon,Lee Ji-eun
KDR-001343,1,4,,Ep 4: Promise,2023-03-07,73,7.8,0.2,Lee Ji-hoon,Lee Ji-eun
KDR-001343,1,5,,Ep 5: Collision,2023-03-06,70,8.5,7.7,Lee Ji-hoon,Lee Ji-eun
KDR-001343,1,6,,Ep 6: Afterglow,2023-03-14,70,8.9,7.6,Lee Ji-hoon,Lee Ji-eun
KDR-001343,1,7,,Ep 7: Goodbye,2023-03-13,76,8.6,12.0,Lee Ji-hoon,Lee Ji-eun
KDR-001343,1,8,B,Ep 8: First Snow,2023-03-21,58,8.8,5.1,Lee Ji-hoon,Lee Ji-eun
KDR-001343,1,9,A,Ep 9: First Snow,2023-03-20,73,9.0,5.9,Lee Ji-hoon,Lee Ji-eun
KDR-001343,1,10,B,Ep 10: First Snow,2023-03-28,72,8.6,9.0,Lee Ji-hoon,Lee Ji-eun
KDR-001343,1,11,,Ep 11: Collision,2023-03-27,67,9.0,7.1,Lee Ji-hoon,Lee Ji-eun
KDR-001343,1,12,B,Ep 12: Confession,2023-04-04,71,8.4,1.3,Lee Ji-hoon,Lee Ji-eun
KDR-001343,1,13,A,Ep 13: Confession,2023-04-03,68,8.4,6.8,Lee Ji-hoon,Lee Ji-eun
KDR-001343,1,14,,Ep 14: Confession,2023-04-11,64,9.0,9.5,Lee Ji-hoon,Lee Ji-eun
KDR-001343,1,15,B,Ep 15: Confession,2023-04-10,73,9.1,8.7,Lee Ji-hoon,Lee Ji-eun
KDR-001343,1,16,,Ep 16: Promise,2023-04-18,73,9.1,9.8,Lee Ji-hoon,Lee Ji-eun
KDR-000850,1,1,A,Ep 1: Confession,2022-05-24,58,8.2,9.5,Lee Yoon-seo,Park Hye-jin
KDR-000850,1,2,,Ep 2: Goodbye,2022-06-01,60,7.5,8.0,Lee Yoon-seo,Park Hye-jin
KDR-000850,1,3,B,Ep 3: Confession,2022-05-31,51,7.4,12.3,Lee Yoon-seo,Park Hye-jin
KDR-000850,1,4,A,Ep 4: Afterglow,2022-06-08,45,6.9,10.0,Lee Yoon-seo,Park Hye-jin
KDR-000850,1,5,A,Ep 5: Goodbye,2022-06-07,53,7.5,9.8,Lee Yoon-seo,Park Hye-jin
KDR-000850,1,6,A,Ep 6: Crossroads,2022-06-15,66,8.3,11.7,Lee Yoon-seo,Park Hye-jin
KDR-000850,1,7,,Ep 7: Goodbye,2022-06-14,49,7.5,8.8,Lee Yoon-seo,Park Hye-jin
KDR-000850,1,8,,Ep 8: Goodbye,2022-06-22,53,7.8,6.5,Lee Yoon-seo,Park Hye-jin
KDR-000850,1,9,,Ep 9: Promise,2022-06-21,53,7.8,8.5,Lee Yoon-seo,Park Hye-jin
KDR-000850,1,10,B,Ep 10: Crossroads,2022-06-29,53,8.3,7.8,Lee Yoon-seo,Park Hye-jin
KDR-001740,1,1,B,Ep 1: Echoes,2023-03-26,60,7.9,7.9,Jung Hyun-woo,Jung Seo-jun
KDR-001740,1,2,,Ep 2: Afterglow,2023-04-03,59,8.2,5.1,Jung Hyun-woo,Jung Seo-jun
KDR-001740,1,3,,Ep 3: Crossroads,2023-04-02,68,7.1,1.6,Jung Hyun-woo,Jung Seo-jun
KDR-001740,1,4,A,Ep 4: Crossroads,2023-04-10,67,8.3,6.1,Jung Hyun-woo,Jung Seo-jun
KDR-001740,1,5,,Ep 5: Promise,2023-04-09,56,7.7,5.8,Jung Hyun-woo,Jung Seo-jun
KDR-001740,1,6,A,Ep 6: Collision,2023-04-17,52,7.8,7.4,Jung Hyun-woo,Jung Seo-jun
KDR-001740,1,7,B,Ep 7: Confession,2023-04-16,67,8.0,6.3,Jung Hyun-woo,Jung Seo-jun
KDR-001740,1,8,,Ep 8: Crossroads,2023-04-24,43,7.5,5.5,Jung Hyun-woo,Jung Seo-jun
KDR-001740,1,9,,Ep 9: Promise,2023-04-23,63,7.2,14.0,Jung Hyun-woo,Jung Seo-jun
KDR-001740,1,10,A,Ep 10: Promise,2023-05-01,59,7.1,8.6,Jung Hyun-woo,Jung Seo-jun
KDR-001875,1,1,,Ep 1: Echoes,2023-05-21,63,7.5,9.8,Park Ji-eun,Lee Hyun-woo
KDR-001875,1,2,,Ep 2: Echoes,2023-05-29,67,7.6,9.2,Park Ji-eun,Lee Hyun-woo
KDR-001875,1,3,A,Ep 3: First Snow,2023-05-28,66,7.1,7.4,Park Ji-eun,Lee Hyun-woo
KDR-001875,1,4,,Ep 4: First Snow,2023-06-05,71,6.9,8.9,Park Ji-eun,Lee Hyun-woo
KDR-001875,1,5,,Ep 5: First Snow,2023-06-04,68,7.7,2.5,Park Ji-eun,Lee Hyun-woo
KDR-001875,1,6,A,Ep 6: Afterglow,2023-06-12,67,8.1,3.1,Park Ji-eun,Lee Hyun-woo
KDR-001875,1,7,,Ep 7: Goodbye,2023-06-11,67,7.8,9.0,Park Ji-eun,Lee Hyun-woo
KDR-001875,1,8,B,Ep 8: Promise,2023-06-19,77,7.6,8.1,Park Ji-eun,Lee Hyun-woo
KDR-001875,1,9,,Ep 9: Echoes,2023-06-18,65,7.3,8.0,Park Ji-eun,Lee Hyun-woo
KDR-001875,1,10,A,Ep 10: Crossroads,2023-06-26,80,7.0,6.6,Park Ji-eun,Lee Hyun-woo
KDR-001690,1,1,A,Ep 1: Crossroads,2017-12-22,76,7.2,12.3,Park Seo-jun,Kang Yoon-seo
