series_id,person_id,person_name,role_type,character_name,episodes_appeared,agency,is_guest
KDR-000998,P265487,Yoon Seo-jun,Support,Song Taeyang,7,BH Ent.,True
KDR-000504,P836801,Yoon Seo-jun,Lead,Choi Taeyang,9,C-JeS,False
KDR-000504,P344977,Im Min-jae,Lead,Yoon Harin,10,P Nation,False
KDR-000504,P426260,Kang Yoon-seo,Lead,Choi Harin,11,BH Ent.,False
KDR-000504,P437734,Lee Ji-hoon,Cameo,Ahn Hyejin,10,P Nation,True
KDR-000504,P886852,Yoon Seo-jun,Cameo,Han Seojin,13,SM,False
KDR-000504,P819703,Jang Hyun-woo,Guest,Kim Jiwon,7,P Nation,True
KDR-000606,P721600,Yoon Ji-hoon,Support,Jung Eunwoo,5,P Nation,True
KDR-000606,P953304,Cho Seo-jun,Guest,Han Taeyang,16,YG,False
KDR-000606,P638743,Im Min-jae,Support,Choi Jisoo,9,SM,False
KDR-000606,P980532,Im Ji-hoon,Guest,Han Eunwoo,1,SOOP,False
KDR-000606,P507789,Park Min-jae,Guest,Yoon Hana,15,YG,True
KDR-000606,P395791,Yoon Seo-yeon,Support,Song Minho,5,YG,False
KDR-000606,P536088,Kang Seo-jun,Support,Ahn Hana,7,SOOP,False
KDR-000606,P623912,Yoon Hye-jin,Support,Park Harin,8,P Nation,True
KDR-001179,P574749,Kang Ji-hoon,Support,Park Hana,2,SM,False
KDR-001179,P583168,Im Ji-eun,Lead,Kim Joon,10,SOOP,True
KDR-001179,P914859,Park Seo-yeon,Support,Kang Jiwon,6,YG,False
KDR-001179,P303689,Yoon Hyun-woo,Guest,Yoon Minho,3,JYP,False
KDR-001179,P954002,Choi Seo-yeon,Cameo,Choi Hyejin,8,SOOP,False
KDR-001179,P444859,Kim Yoon-seo,Guest,Ahn Taeyang,3,Jellyfish,False
KDR-001170,P705242,Park Ji-eun,Cameo,Jung Minho,14,Cube,False
KDR-001170,P196854,Lee Hye-jin,Support,Han Eunwoo,11,Cube,False
KDR-001170,P730615,Kim Min-jae,Support,Choi Minho,9,KeyEast,True
KDR-001170,P469720,Jung Min-jae,Support,Kim Jiwon,7,KeyEast,False
KDR-001170,P692946,Lee Hye-jin,Cameo,Kim Hyejin,11,SM,True
KDR-001170,P423938,Jang Hye-jin,Support,Lee Hana,4,P Nation,False
KDR-001864,P659335,Yoon Hye-jin,Lead,Jung Eunwoo,2,Jellyfish,True
KDR-001864,P676867,Yoon Ji-hoon,Support,Ahn Joon,7,C-JeS,False
KDR-001864,P331518,Kang Ji-eun,Support,Yoon Taeyang,5,Jellyfish,False
KDR-001864,P163327,Jung Ji-eun,Cameo,Jung Hyejin,3,C-JeS,True
KDR-001864,P351341,Jang Hyun-woo,Guest,Lee Seojin,9,JYP,True
KDR-001864,P692868,Choi Min-jae,Lead,Song Jisoo,7,Cube,False
KDR-001864,P158152,Choi Ji-hoon,Cameo,Park Jiwon,10,Cube,False
KDR-000847,P904771,Choi Min-jae,Support,Song Eunwoo,2,KeyEast,False
KDR-000847,P848418,Jung Ji-hoon,Guest,Kang Harin,1,Cube,False
KDR-000847,P466434,Yoon Yoon-seo,Cameo,Choi Hana,7,Cube,False
KDR-000847,P908635,Kang Seo-jun,Support,Kim Hyejin,5,Cube,False
KDR-000847,P662013,Cho Hye-jin,Lead,Song Taeyang,6,SOOP,True
KDR-000004,P213678,Jung Ji-hoon,Cameo,Ahn Hyejin,12,Cube,True
KDR-000004,P563359,Im Seo-jun,Lead,Kang Jisoo,10,C-JeS,False
KDR-000004,P384106,Im Ji-hoon,Support,Kang Jisoo,3,SM,False
KDR-000004,P261178,Kim Min-jae,Guest,Jung Eunwoo,6,P Nation,True
KDR-000004,P512036,Park Seo-jun,Support,Han Joon,5,JYP,False
KDR-000004,P585125,Choi Ji-hoon,Support,Song Taeyang,9,JYP,False
KDR-000004,P708388,Choi Min-jae,Support,Han Jiwon,8,BH Ent.,False
KDR-001304,P886150,Yoon Seo-yeon,Support,Kim Taeyang,8,P Nation,False
KDR-001304,P574563,Lee Yoon-seo,Cameo,Choi Taeyang,11,KeyEast,False
KDR-001304,P285968,Lee Seo-jun,Cameo,Choi Harin,6,SOOP,True
KDR-001304,P862448,Cho Hyun-woo,Support,Jung Taeyang,7,C-JeS,False
KDR-001304,P500368,Kang Yoon-seo,Support,Park Seojin,9,YG,True
KDR-001304,P824488,Cho Hye-jin,Lead,Kang Seojin,8,KeyEast,False
KDR-001304,P288228,Park Ji-hoon,Support,Ahn Seojin,12,Cube,False
KDR-001304,P897056,Cho Seo-jun,Cameo,Choi Taeyang,8,SM,True
KDR-001229,P855699,Kim Yoon-seo,Cameo,Lee Minho,6,YG,False
KDR-001229,P760700,Cho Seo-yeon,Support,Han Hyejin,11,KeyEast,False
KDR-001229,P421759,Choi Seo-jun,Support,Park Seojin,1,SOOP,False
KDR-001229,P515661,Park Seo-jun,Cameo,Ahn Taeyang,12,Jellyfish,False
KDR-001229,P181985,Kim Seo-jun,Guest,Kim Eunwoo,10,P Nation,False
KDR-001229,P535036,Yoon Ji-eun,Support,Ahn Taeyang,9,SOOP,False
KDR-001229,P344075,Cho Seo-jun,Support,Yoon Harin,8,KeyEast,False
KDR-000468,P890254,Kang Yoon-seo,Lead,Kang Harin,3,JYP,True
KDR-000468,P605248,Lee Hye-jin,Guest,Ahn Seojin,2,KeyEast,False
KDR-000468,P258795,Kang Ji-eun,Support,Kang Jiwon,10,SM,False
KDR-000468,P389123,Im Min-jae,Support,Han Seojin,3,Cube,False
KDR-000468,P245923,Park Ji-eun,Lead,Ahn Hana,7,KeyEast,False
KDR-000468,P222279,Im Min-jae,Support,Yoon Taeyang,7,BH Ent.,False
KDR-000468,P438861,Kim Seo-yeon,Lead,Kang Seojin,7,P Nation,False
KDR-000322,P643646,Lee Seo-jun,Lead,Han Jisoo,4,Cube,True
KDR-000322,P659475,Jung Hye-jin,Support,Kang Minho,7,KeyEast,False
KDR-000322,P240838,Jung Ji-hoon,Support,Lee Hana,6,JYP,False
KDR-000322,P699885,Park Ji-eun,Cameo,Song Harin,4,C-JeS,False
KDR-000322,P861550,Choi Yoon-seo,Support,Choi Hyejin,10,BH Ent.,False
KDR-000322,P169482,Park Min-jae,Guest,Jung Minho,11,BH Ent.,False
KDR-000006,P412985,Cho Ji-eun,Support,Han Hyejin,3,C-JeS,False
KDR-000006,P660330,Yoon Hye-jin,Support,Kang Hyejin,7,C-JeS,False
KDR-000006,P164774,Im Ji-hoon,Support,Yoon Jiwon,3,C-JeS,True
KDR-000006,P660050,Kim Ji-eun,Lead,Ahn Jiwon,5,Cube,False
KDR-000006,P228499,Cho Hye-jin,Support,Han Hyejin,4,P Nation,False
KDR-000006,P532703,Yoon Seo-jun,Lead,Kang Eunwoo,6,Cube,False
KDR-000006,P314001,Cho Ji-eun,Support,Lee Joon,8,YG,False
KDR-000006,P275616,Kim Hyun-woo,Cameo,Kim Jiwon,1,SM,False
KDR-000223,P683883,Choi Yoon-seo,Support,Park Joon,8,SOOP,False
KDR-000223,P709911,Lee Seo-jun,Support,Lee Seojin,1,Jellyfish,False
KDR-000223,P459713,Park Ji-hoon,Cameo,Kang Seojin,10,KeyEast,True
KDR-000223,P560822,Cho Seo-jun,Cameo,Park Minho,2,YG,True
KDR-000223,P659599,Jang Ji-hoon,Guest,Ahn Jisoo,5,BH Ent.,False
KDR-000223,P361826,Kang Ji-eun,Support,Jung Hyejin,7,SOOP,False
KDR-001382,P271890,Park Hye-jin,Lead,Kang Hyejin,8,P Nation,False
KDR-001382,P999460,Park Seo-jun,Support,Lee Harin,3,JYP,True
KDR-001382,P541961,Jang Ji-hoon,Lead,Lee Minho,2,BH Ent.,False
KDR-001382,P354524,Choi Hyun-woo,Support,Kim Jisoo,5,KeyEast,False
KDR-001382,P534789,Kang Ji-hoon,Lead,Song Seojin,5,Cube,False
KDR-001382,P541615,Jang Ji-hoon,Lead,Kang Harin,6,Jellyfish,False
KDR-000548,P588322,Park Ji-eun,Lead,Choi Hyejin,6,SOOP,False
KDR-000548,P118744,Lee Seo-jun,Cameo,Lee Jiwon,9,Jellyfish,False
KDR-000548,P653688,Park Hyun-woo,Support,Park Seojin,6,BH Ent.,False
KDR-000548,P419558,Choi Seo-jun,Lead,Han Taeyang,3,KeyEast,False
KDR-000548,P547614,Jang Hye-jin,Lead,Ahn Jiwon,5,SOOP,False
KDR-000548,P311377,Cho Yoon-seo,Support,Kim Hana,1,SM,False
KDR-000548,P697710,Im Hyun-woo,Lead,Ahn Joon,10,SM,False
KDR-000548,P115271,Im Ji-eun,Support,Song Jiwon,7,JYP,False
KDR-000229,P344619,Im Min-jae,Support,Ahn Hana,4,BH Ent.,False
KDR-000229,P460169,Yoon Seo-yeon,Guest,Choi Taeyang,12,SOOP,True
KDR-000229,P725498,Yoon Ji-eun,Cameo,Song Minho,9,JYP,False
KDR-000229,P235702,Jang Yoon-seo,Cameo,Kang Jisoo,6,SOOP,False
KDR-000229,P847256,Jung Hye-jin,Support,Kang Taeyang,6,KeyEast,False
KDR-000543,P263086,Cho Ji-eun,Support,Song Seojin,10,JYP,False
KDR-000543,P713679,Jang Seo-yeon,Guest,Kang Jiwon,5,SOOP,True
KDR-000543,P785348,Kim Min-jae,Cameo,Han Taeyang,10,JYP,False
KDR-000543,P255699,Kim Ji-eun,Lead,Choi Hana,7,JYP,False
KDR-000543,P128788,Lee Seo-yeon,Support,Han Taeyang,7,JYP,False
KDR-000543,P100561,Lee Min-jae,Guest,Song Jisoo,7,JYP,False
KDR-000543,P667623,Choi Ji-hoon,Support,Jung Hyejin,7,Cube,False
KDR-000543,P737921,Choi Min-jae,Lead,Kim Seojin,10,Cube,False
KDR-000243,P136462,Yoon Seo-jun,Lead,Han Taeyang,2,YG,False
KDR-000243,P478819,Yoon Min-jae,Lead,Kim Jiwon,9,SOOP,False
KDR-000243,P706293,Jang Hyun-woo,Cameo,Jung Taeyang,11,P Nation,False
KDR-000243,P912971,Kim Ji-eun,Lead,Kim Hyejin,9,BH Ent.,True
KDR-000243,P922177,Im Ji-hoon,Support,Lee Jisoo,6,SOOP,True
KDR-000899,P739287,Jang Yoon-seo,Lead,Ahn Eunwoo,4,YG,False
KDR-000899,P145659,Cho Hye-jin,Support,Park Minho,8,Jellyfish,False
KDR-000899,P970795,Lee Hye-jin,Lead,Park Jisoo,7,Jellyfish,False
KDR-000899,P475648,Choi Seo-yeon,Guest,Choi Seojin,7,SM,False
KDR-000899,P192764,Yoon Hye-jin,Cameo,Song Jiwon,7,Jellyfish,True
KDR-000899,P533110,Kang Min-jae,Support,Yoon Hyejin,10,C-JeS,False
KDR-000899,P541505,Lee Ji-eun,Cameo,Kang Hyejin,11,YG,True
KDR-001577,P461093,Kim Ji-eun,Guest,Kang Eunwoo,10,SOOP,False
KDR-001577,P904902,Im Min-jae,Cameo,Ahn Jiwon,6,SM,False
KDR-001577,P989212,Cho Hyun-woo,Guest,Yoon Hana,3,C-JeS,False
KDR-001577,P348997,Cho Yoon-seo,Support,Jung Hyejin,10,SOOP,False
KDR-001577,P943824,Im Seo-jun,Cameo,Yoon Jiwon,3,KeyEast,True
KDR-001577,P456588,Im Ji-hoon,Lead,Kim Seojin,10,BH Ent.,False
KDR-001317,P255246,Jung Hye-jin,Cameo,Lee Jisoo,6,YG,False
KDR-001317,P908615,Lee Seo-jun,Support,Lee Joon,4,Cube,False
KDR-001317,P567408,Kang Ji-hoon,Guest,Park Eunwoo,4,SOOP,False
KDR-001317,P636421,Yoon Ji-eun,Support,Han Jisoo,6,C-JeS,False
KDR-001317,P501795,Yoon Seo-jun,Lead,Kang Joon,7,SM,False
KDR-001317,P723704,Choi Yoon-seo,Cameo,Kang Eunwoo,4,KeyEast,True
KDR-001092,P591159,Kang Ji-hoon,Support,Kim Minho,4,JYP,True
KDR-001092,P454749,Jang Seo-jun,Support,Lee Jiwon,6,Cube,False
KDR-001092,P330991,Lee Ji-hoon,Support,Kang Hana,1,KeyEast,False
KDR-001092,P418990,Yoon Seo-jun,Guest,Kang Eunwoo,10,SOOP,False
KDR-001092,P691900,Lee Ji-eun,Lead,Song Harin,4,Jellyfish,True
KDR-000843,P319607,Im Yoon-seo,Cameo,Lee Seojin,12,C-JeS,False
KDR-000843,P979874,Kang Hyun-woo,Guest,Kang Jisoo,3,P Nation,False
KDR-000843,P826606,Kang Hyun-woo,Support,Yoon Seojin,6,P Nation,True
KDR-000843,P238433,Yoon Seo-yeon,Support,Choi Hana,5,P Nation,False
KDR-000843,P442514,Choi Hye-jin,Lead,Yoon Hana,10,BH Ent.,False
KDR-000843,P492838,Choi Ji-eun,Lead,Kang Jiwon,10,JYP,False
KDR-001426,P892763,Cho Ji-hoon,Cameo,Lee Jiwon,10,YG,False
KDR-001426,P460342,Cho Seo-yeon,Guest,Ahn Jiwon,5,SM,True
KDR-001426,P914412,Choi Ji-eun,Cameo,Yoon Taeyang,7,JYP,False
KDR-001426,P938400,Lee Seo-jun,Support,Song Joon,5,Cube,False
KDR-001426,P763406,Park Hyun-woo,Lead,Park Minho,6,SOOP,False
KDR-001161,P802605,Kang Seo-jun,Cameo,Kim Hyejin,8,P Nation,False
KDR-001161,P341392,Lee Seo-yeon,Lead,Song Minho,10,P Nation,False
KDR-001161,P302819,Choi Ji-eun,Support,Kang Seojin,7,YG,False
KDR-001161,P185870,Kang Seo-jun,Lead,Kang Seojin,5,BH Ent.,False
KDR-001161,P356463,Choi Yoon-seo,Support,Jung Taeyang,4,BH Ent.,False
KDR-001161,P209416,Yoon Yoon-seo,Support,Kim Jiwon,8,P Nation,False
KDR-001980,P511568,Kang Hye-jin,Support,Kim Taeyang,16,YG,False
KDR-001980,P199768,Kang Seo-jun,Guest,Song Joon,7,KeyEast,False
KDR-001980,P800288,Im Ji-eun,Lead,Park Joon,7,Jellyfish,False
KDR-001980,P231502,Yoon Min-jae,Support,Ahn Minho,9,SOOP,True
KDR-001980,P828077,Jung Seo-jun,Support,Han Seojin,6,YG,False
KDR-001980,P859759,Jung Yoon-seo,Lead,Park Hyejin,11,SOOP,True
KDR-000662,P858007,Lee Ji-hoon,Support,Park Harin,9,BH Ent.,False
KDR-000662,P236669,Cho Hye-jin,Support,Ahn Minho,1,Jellyfish,False
KDR-000662,P337155,Cho Yoon-seo,Support,Park Hana,1,Jellyfish,True
KDR-000662,P897168,Lee Min-jae,Support,Choi Harin,6,JYP,False
KDR-000662,P805527,Park Hyun-woo,Support,Kang Hyejin,2,JYP,False
KDR-000662,P288382,Kang Ji-hoon,Support,Ahn Minho,4,KeyEast,False
KDR-001217,P225975,Kim Seo-yeon,Guest,Kang Joon,5,Cube,False
KDR-001217,P747592,Kim Hyun-woo,Guest,Yoon Jisoo,8,JYP,False
KDR-001217,P432006,Choi Seo-yeon,Support,Yoon Harin,5,YG,True
KDR-001217,P768898,Lee Seo-yeon,Lead,Han Taeyang,6,SOOP,False
KDR-001217,P448162,Kim Yoon-seo,Support,Kang Seojin,5,JYP,True
KDR-000315,P110164,Yoon Seo-jun,Guest,Han Joon,11,Cube,False
KDR-000315,P321557,Im Hyun-woo,Support,Han Jisoo,8,BH Ent.,False
KDR-000315,P139804,Kang Ji-eun,Guest,Kang Jisoo,8,JYP,True
KDR-000315,P520859,Kang Ji-hoon,Support,Choi Taeyang,13,KeyEast,False
KDR-000315,P700770,Cho Hye-jin,Cameo,Choi Hana,9,P Nation,False
KDR-000692,P583429,Jang Ji-eun,Guest,Kim Hyejin,7,Jellyfish,True
KDR-000692,P593930,Yoon Hyun-woo,Lead,Jung Jiwon,5,KeyEast,False
KDR-000692,P760802,Cho Hyun-woo,Guest,Song Minho,12,SOOP,True
KDR-000692,P628771,Jung Yoon-seo,Support,Kang Taeyang,7,KeyEast,True
KDR-000692,P343212,Cho Seo-yeon,Cameo,Lee Jisoo,9,C-JeS,True
KDR-000692,P429317,Cho Min-jae,Support,Kang Jisoo,6,KeyEast,False
KDR-000692,P801860,Choi Hyun-woo,Cameo,Lee Harin,3,Cube,False
KDR-001512,P806509,Yoon Yoon-seo,Guest,Song Jiwon,5,KeyEast,True
KDR-001512,P279153,Lee Ji-hoon,Support,Song Jiwon,9,Cube,False
KDR-001512,P263311,Choi Ji-hoon,Guest,Song Hana,3,Cube,False
KDR-001512,P820493,Yoon Yoon-seo,Cameo,Ahn Hyejin,9,SM,False
KDR-001512,P663751,Cho Hyun-woo,Guest,Park Taeyang,8,Jellyfish,False
KDR-000425,P240059,Lee Min-jae,Support,Choi Jisoo,7,Jellyfish,False
KDR-000425,P411554,Park Ji-hoon,Lead,Kang Minho,13,JYP,False
KDR-000425,P278863,Im Seo-yeon,Cameo,Ahn Minho,7,Jellyfish,False
KDR-000425,P201192,Park Ji-hoon,Guest,Kang Seojin,10,Cube,False
KDR-000425,P378386,Im Hye-jin,Cameo,Han Hyejin,11,JYP,False
KDR-000425,P526450,Park Yoon-seo,Lead,Park Harin,12,JYP,False
KDR-000595,P402156,Kang Hyun-woo,Support,Han Eunwoo,5,Cube,False
KDR-000595,P221670,Cho Ji-hoon,Cameo,Ahn Seojin,5,BH Ent.,False
KDR-000595,P681331,Im Seo-jun,Guest,Park Seojin,10,YG,False
KDR-000595,P370830,Jang Ji-hoon,Support,Kim Hana,6,YG,False
KDR-000595,P222578,Yoon Ji-hoon,Support,Kim Harin,7,KeyEast,False
KDR-001974,P638618,Lee Ji-eun,Support,Yoon Seojin,5,P Nation,False
KDR-001974,P325088,Choi Ji-eun,Support,Lee Eunwoo,8,Jellyfish,False
KDR-001974,P106827,Cho Seo-jun,Lead,Lee Taeyang,9,Jellyfish,True
KDR-001974,P782121,Im Hyun-woo,Lead,Yoon Minho,7,YG,False
KDR-001974,P956183,Im Seo-yeon,Support,Han Hana,10,JYP,True
KDR-000623,P438906,Cho Yoon-seo,Lead,Jung Taeyang,9,Cube,False
KDR-000623,P105611,Cho Min-jae,Support,Choi Jiwon,3,KeyEast,False
KDR-000623,P954594,Kang Seo-jun,Support,Jung Jiwon,7,KeyEast,False
KDR-000623,P417490,Lee Hye-jin,Support,Han Harin,4,SOOP,False
KDR-000623,P271687,Cho Min-jae,Cameo,Yoon Seojin,9,JYP,True
KDR-001177,P608045,Kang Hyun-woo,Support,Jung Hyejin,2,P Nation,False
KDR-001177,P891930,Park Hyun-woo,Support,Kim Hana,9,JYP,True
KDR-001177,P776091,Jung Seo-yeon,Support,Kang Harin,5,Cube,False
KDR-001177,P702402,Jang Ji-eun,Cameo,Yoon Taeyang,2,KeyEast,False
KDR-001177,P336908,Jung Seo-jun,Guest,Kang Jiwon,5,Jellyfish,False
KDR-001177,P483588,Choi Hye-jin,Lead,Han Hana,9,C-JeS,True
KDR-001346,P219699,Park Seo-jun,Guest,Kim Seojin,8,SOOP,False
KDR-001346,P875628,Kim Min-jae,Support,Yoon Harin,16,Cube,False
KDR-001346,P243535,Cho Ji-eun,Support,Kim Jisoo,11,SOOP,False
KDR-001346,P262819,Jung Seo-jun,Cameo,Jung Hana,11,BH Ent.,False
KDR-001346,P355089,Lee Seo-yeon,Support,Han Joon,9,YG,True
KDR-000228,P983201,Cho Hye-jin,Cameo,Park Eunwoo,6,BH Ent.,False
KDR-000228,P793951,Jang Hyun-woo,Support,Lee Hyejin,9,KeyEast,False
KDR-000228,P786715,Kang Seo-yeon,Guest,Yoon Harin,10,SOOP,False
KDR-000228,P948784,Kim Seo-jun,Lead,Yoon Hana,1,Jellyfish,False
KDR-000228,P763407,Park Hye-jin,Support,Park Hana,9,P Nation,False
KDR-000228,P770999,Jang Hye-jin,Lead,Yoon Jisoo,6,YG,True
KDR-001772,P215517,Yoon Hye-jin,Guest,Kim Hyejin,5,SM,False
KDR-001772,P387470,Jang Ji-eun,Support,Park Jisoo,7,SM,False
KDR-001772,P899233,Choi Yoon-seo,Cameo,Ahn Hyejin,5,KeyEast,False
KDR-001772,P844656,Kang Hyun-woo,Cameo,Jung Minho,11,BH Ent.,False
KDR-001772,P405514,Choi Min-jae,Guest,Yoon Eunwoo,3,JYP,False
KDR-001772,P716803,Kang Seo-jun,Cameo,Kang Minho,10,SOOP,False
KDR-001339,P430198,Jang Seo-yeon,Guest,Ahn Jiwon,9,Cube,False
KDR-001339,P120599,Park Ji-eun,Support,Jung Seojin,12,KeyEast,False
KDR-001339,P597076,Lee Yoon-seo,Cameo,Park Seojin,8,P Nation,False
KDR-001339,P260321,Jang Yoon-seo,Cameo,Jung Eunwoo,10,P Nation,False
KDR-001339,P833616,Jang Hyun-woo,Lead,Lee Hana,8,JYP,False
KDR-001339,P350618,Im Min-jae,Lead,Han Eunwoo,10,JYP,False
KDR-001339,P344529,Kim Hyun-woo,Support,Kang Eunwoo,6,KeyEast,True
KDR-001104,P691883,Cho Hyun-woo,Lead,Kang Eunwoo,3,SOOP,False
KDR-001104,P285434,Kim Ji-eun,Lead,Choi Jisoo,6,C-JeS,False
KDR-001104,P694116,Jung Min-jae,Lead,Kang Taeyang,3,Cube,False
KDR-001104,P682041,Cho Yoon-seo,Support,Choi Taeyang,2,KeyEast,False
KDR-001104,P523842,Kang Hyun-woo,Guest,Han Joon,5,BH Ent.,False
KDR-001104,P196854,Jang Ji-eun,Lead,Ahn Joon,6,JYP,False
KDR-001104,P330433,Lee Ji-hoon,Cameo,Choi Eunwoo,6,SM,True
KDR-001104,P414598,Yoon Yoon-seo,Support,Park Jiwon,6,SOOP,True
KDR-000067,P170018,Lee Hye-jin,Guest,Kang Hyejin,7,YG,False
KDR-000067,P532720,Jung Seo-yeon,Support,Choi Hyejin,9,Cube,False
KDR-000067,P937582,Im Hyun-woo,Guest,Yoon Jisoo,6,P Nation,False
KDR-000067,P707074,Im Yoon-seo,Support,Kim Hyejin,12,BH Ent.,False
KDR-000067,P660092,Kim Yoon-seo,Guest,Kim Taeyang,9,KeyEast,False
KDR-000025,P874575,Park Seo-jun,Guest,Choi Harin,5,SM,True
KDR-000025,P830703,Park Seo-jun,Support,Yoon Hana,5,P Nation,False
KDR-000025,P209134,Park Ji-eun,Guest,Yoon Harin,4,SOOP,True
KDR-000025,P125931,Cho Min-jae,Support,Han Eunwoo,9,SM,False
KDR-000025,P762893,Jang Seo-jun,Support,Choi Joon,6,Jellyfish,False
KDR-000025,P344199,Jung Yoon-seo,Cameo,Ahn Seojin,7,P Nation,False
KDR-000025,P717071,Kang Yoon-seo,Support,Choi Joon,8,KeyEast,False
KDR-000145,P567642,Im Ji-hoon,Cameo,Jung Hyejin,1,Cube,False
KDR-000145,P403087,Choi Seo-jun,Cameo,Park Eunwoo,6,YG,True
KDR-000145,P904269,Yoon Min-jae,Support,Jung Minho,7,YG,False
KDR-000145,P348961,Jang Yoon-seo,Support,Choi Harin,7,P Nation,False
KDR-000145,P341857,Yoon Ji-hoon,Lead,Ahn Eunwoo,3,SM,False
KDR-000537,P183617,Cho Hyun-woo,Guest,Han Jiwon,10,YG,False
KDR-000537,P357936,Cho Yoon-seo,Support,Song Minho,6,BH Ent.,False
KDR-000537,P787691,Kang Min-jae,Support,Park Hana,6,JYP,True
KDR-000537,P306977,Kang Ji-eun,Support,Yoon Jiwon,11,SOOP,True
KDR-000537,P732838,Park Min-jae,Cameo,Ahn Seojin,7,BH Ent.,False
KDR-000537,P260820,Yoon Ji-hoon,Support,Yoon Hyejin,5,C-JeS,False
KDR-000537,P799328,Park Ji-eun,Support,Ahn Seojin,10,SOOP,False
KDR-000537,P145841,Choi Ji-eun,Lead,Yoon Jisoo,10,JYP,False
KDR-000812,P342861,Kim Hye-jin,Lead,Lee Hana,3,YG,False
KDR-000812,P498781,Yoon Seo-yeon,Cameo,Kim Seojin,2,SOOP,True
KDR-000812,P289639,Park Seo-yeon,Support,Choi Hyejin,7,C-JeS,False
KDR-000812,P803881,Kim Yoon-seo,Lead,Han Joon,1,Jellyfish,True
KDR-000812,P979813,Cho Hyun-woo,Support,Choi Eunwoo,7,P Nation,False
KDR-000812,P810507,Im Seo-jun,Support,Kang Jisoo,9,Cube,False
KDR-001126,P312532,Yoon Seo-yeon,Support,Lee Harin,1,KeyEast,False
KDR-001126,P505355,Jang Seo-yeon,Support,Lee Taeyang,10,JYP,False
KDR-001126,P985465,Im Hye-jin,Lead,Park Eunwoo,5,JYP,False
KDR-001126,P778714,Jang Hyun-woo,Guest,Lee Jiwon,10,Cube,False
KDR-001126,P813724,Kang Seo-jun,Support,Yoon Minho,11,P Nation,False
KDR-000086,P990785,Jung Seo-jun,Support,Jung Harin,8,JYP,True
KDR-000086,P760950,Im Ji-eun,Lead,Yoon Minho,6,SOOP,False
KDR-000086,P567271,Yoon Hye-jin,Guest,Yoon Seojin,11,C-JeS,True
KDR-000086,P372163,Cho Ji-hoon,Support,Yoon Seojin,9,P Nation,False
KDR-000086,P154942,Jang Seo-jun,Guest,Kim Seojin,6,P Nation,False
KDR-000086,P355964,Jung Ji-eun,Lead,Kim Hana,11,C-JeS,False
KDR-000086,P595875,Yoon Yoon-seo,Support,Park Minho,9,SOOP,False
KDR-001190,P770223,Jang Hye-jin,Lead,Song Minho,6,KeyEast,False
KDR-001190,P482120,Kim Hye-jin,Support,Kang Minho,6,BH Ent.,False
KDR-001190,P378920,Im Min-jae,Cameo,Han Jiwon,10,KeyEast,False
KDR-001190,P984841,Kang Ji-eun,Cameo,Kim Joon,5,YG,False
KDR-001190,P660036,Jang Ji-hoon,Support,Kang Eunwoo,1,Jellyfish,False
KDR-001190,P149488,Kang Min-jae,Cameo,Lee Minho,9,SM,False
KDR-001190,P559248,Jung Ji-hoon,Guest,Song Harin,9,BH Ent.,False
KDR-001190,P137400,Lee Ji-hoon,Support,Park Minho,7,JYP,False
KDR-001076,P136933,Jang Min-jae,Guest,Lee Hana,3,JYP,False
KDR-001076,P377883,Kang Seo-jun,Support,Kim Jisoo,6,Cube,False
KDR-001076,P406218,Park Hye-jin,Support,Jung Seojin,5,SOOP,False
KDR-001076,P758916,Jung Seo-yeon,Guest,Kim Eunwoo,8,Cube,False
KDR-001076,P179258,Lee Ji-hoon,Support,Choi Taeyang,10,C-JeS,True
KDR-001076,P386341,Cho Hye-jin,Support,Jung Taeyang,10,SM,False
KDR-001815,P335232,Jang Ji-eun,Support,Lee Harin,6,Cube,True
KDR-001815,P230742,Park Ji-eun,Guest,Kang Seojin,11,JYP,False
KDR-001815,P515937,Lee Yoon-seo,Cameo,Jung Hana,4,YG,False
KDR-001815,P554886,Kim Ji-eun,Support,Song Hyejin,6,BH Ent.,False
KDR-001815,P720747,Lee Min-jae,Cameo,Song Hyejin,9,P Nation,False
KDR-001815,P667569,Choi Seo-jun,Support,Choi Harin,6,SOOP,False
KDR-001815,P941867,Choi Yoon-seo,Support,Yoon Seojin,8,SM,False
KDR-001828,P967271,Jung Min-jae,Lead,Kim Minho,9,C-JeS,False
KDR-001828,P142099,Kim Ji-eun,Lead,Park Harin,7,C-JeS,True
KDR-001828,P197603,Jung Hyun-woo,Guest,Kang Joon,8,SOOP,False
KDR-001828,P367114,Kang Hye-jin,Support,Park Joon,5,BH Ent.,True
KDR-001828,P862713,Jung Seo-yeon,Guest,Han Joon,6,YG,False
KDR-001380,P559614,Cho Min-jae,Support,Han Seojin,10,Cube,False
KDR-001380,P320133,Jang Hye-jin,Support,Song Taeyang,8,SM,False
KDR-001380,P397888,Yoon Seo-jun,Support,Jung Harin,12,BH Ent.,False
KDR-001380,P952521,Park Ji-hoon,Lead,Lee Harin,6,C-JeS,False
KDR-001380,P995271,Yoon Seo-jun,Cameo,Kang Jisoo,7,C-JeS,False
KDR-001482,P906299,Yoon Ji-eun,Support,Ahn Jiwon,7,YG,False
KDR-001482,P989142,Park Yoon-seo,Cameo,Park Taeyang,2,KeyEast,False
KDR-001482,P490767,Choi Yoon-seo,Guest,Yoon Hana,7,SOOP,False
