series_id,title,release_year,status,platform,ott_availability,weekday_slot,time_slot_kr,episodes,avg_episode_length_min,total_runtime_min,genres,ip_source,director,writer,lead_actor,lead_actress,start_date,end_date,imdb_rating,mydramalist_rating,synopsis,ingestion_ts,last_updated_ts
KDR-001041,The Misty Shadow,2022,Completed,JTBC,Netflix;Prime Video;TVING,Mon-Tue,22:00,12,60,720,Legal;Romance,Web Novel,Kim Yoon-seo,Kim Seo-yeon,Park Min-jae,Jung Min-jae,2022-08-29,2022-10-17,6.8,7.5,"The Misty Shadow: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000319,Daegu Night,2025,Ongoing,tvN,Prime Video;Viki,Mon-Tue,22:00,10,60,600,Fantasy,Based on Novel,Kim Ji-eun,Jung Min-jae,Kang Hye-jin,Kang Seo-jun,2025-06-25,2025-08-06,7.3,7.6,"Daegu Night: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001538,The Golden Love,2018,Completed,MBC,TVING,Sat-Sun,21:00,16,55,880,Fantasy;Thriller,Based on Novel,Park Hye-jin,Park Ji-eun,Jung Seo-jun,Jung Min-jae,2018-04-05,2018-06-07,8.1,8.2,"The Golden Love: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001519,Radiant Garden,2023,Completed,MBC,Disney+;Viki,Sat-Sun,21:30,10,60,600,Legal;Mystery;Romance,Webtoon,Jung Seo-yeon,Park Hye-jin,Park Seo-yeon,Choi Min-jae,2023-06-19,2023-07-31,8.0,8.2,"Radiant Garden: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001742,Love of Gyeonggi,2020,Completed,Prime Video,Apple TV+;Disney+,Mon-Tue,21:00,10,60,600,Comedy;Legal;Medical,Remake (JP),Jung Min-jae,Kang Min-jae,Kim Seo-jun,Jung Ji-hoon,2020-01-13,2020-02-24,8.4,8.1,"Love of Gyeonggi: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000168,Daegu Dream,2022,Completed,KBS2,TVING,Wed-Thu,21:30,12,70,840,Comedy;Romance,Remake (JP),Park Hyun-woo,Lee Hyun-woo,Jung Ji-eun,Jung Hyun-woo,2022-09-20,2022-11-08,7.8,7.6,"Daegu Dream: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000013,Daegu Garden,2019,Completed,Netflix,Apple TV+;TVING,Sat-Sun,22:00,10,70,700,Action;Legal;Romance,Based on Novel,Lee Ji-hoon,Lee Min-jae,Lee Ji-eun,Jung Seo-jun,2019-03-19,2019-04-30,7.6,7.6,"Daegu Garden: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001937,Radiant Echo,2021,Completed,Disney+,Disney+;Netflix;Viki,Fri-Sat,21:00,16,70,1120,Action;Comedy,Original,Lee Hye-jin,Lee Ji-eun,Park Ji-eun,Kang Seo-yeon,2021-11-01,2022-01-03,7.8,8.0,"Radiant Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000172,Velvet City,2020,Completed,Disney+,Apple TV+,Fri-Sat,21:30,12,60,720,Legal;Mystery,Based on Novel,Kang Ji-hoon,Kang Ji-eun,Choi Hye-jin,Kang Ji-hoon,2020-07-04,2020-08-22,6.8,7.9,"Velvet City: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000650,Echo of Incheon,2018,Completed,KBS2,Disney+,Wed-Thu,22:00,12,60,720,Comedy;Thriller,Based on Novel,Choi Seo-jun,Lee Min-jae,Jung Seo-jun,Lee Seo-jun,2018-01-27,2018-03-17,6.5,9.0,"Echo of Incheon: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001901,Incheon Garden,2019,Completed,MBC,Netflix;Prime Video,Fri-Sat,21:30,12,55,660,Legal;Thriller,Webtoon,Kim Seo-jun,Kim Ji-hoon,Park Ji-eun,Kang Hyun-woo,2019-04-23,2019-06-11,7.8,7.6,"Incheon Garden: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000261,The Golden Love,2019,Completed,Netflix,Apple TV+;Disney+;TVING,Mon-Tue,22:00,16,60,960,Comedy;Fantasy,Web Novel,Park Seo-jun,Park Min-jae,Choi Ji-hoon,Park Hyun-woo,2019-02-28,2019-05-02,6.8,8.9,"The Golden Love: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001392,Busan Love,2021,Completed,SBS,Netflix,Mon-Tue,21:00,10,60,600,Comedy,Remake (JP),Park Yoon-seo,Lee Ji-hoon,Jung Yoon-seo,Park Ji-hoon,2021-07-30,2021-09-10,8.3,7.1,"Busan Love: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001481,Misty Night,2020,Completed,tvN,TVING,Fri-Sat,21:00,10,60,600,Mystery,Based on Novel,Park Seo-yeon,Park Ji-eun,Choi Seo-jun,Jung Min-jae,2020-08-11,2020-09-22,7.7,7.9,"Misty Night: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000902,Season of Gyeonggi,2024,Completed,JTBC,Netflix;TVING,Fri-Sat,21:00,12,70,840,Action;Mystery;Thriller,Web Novel,Kang Min-jae,Jung Hyun-woo,Jung Seo-jun,Kang Min-jae,2024-05-01,2024-06-19,6.8,8.2,"Season of Gyeonggi: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000673,Electric Love,2016,Completed,KBS2,Disney+;TVING,Mon-Tue,22:00,16,60,960,Action;Legal;Mystery,Based on Novel,Kang Seo-yeon,Choi Ji-hoon,Choi Hye-jin,Kim Ji-hoon,2016-03-10,2016-05-12,8.2,8.8,"Electric Love: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000259,Love of Daegu,2018,Completed,tvN,Apple TV+;Disney+;TVING,Sat-Sun,21:30,10,55,550,Comedy;Medical,Remake (JP),Jung Min-jae,Jung Ji-eun,Jung Seo-yeon,Lee Seo-jun,2018-12-06,2019-01-17,7.0,7.7,"Love of Daegu: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000845,The Golden Night,2021,Completed,tvN,Netflix;TVING;Viki,Mon-Tue,21:30,12,55,660,Action;Comedy;Medical,Web Novel,Choi Ji-eun,Choi Yoon-seo,Kang Hyun-woo,Choi Ji-eun,2021-05-26,2021-07-14,7.2,8.2,"The Golden Night: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000868,Velvet Memory,2016,Completed,SBS,Netflix;TVING,Fri-Sat,21:30,16,60,960,Action;Mystery;Romance,Original,Kang Hye-jin,Kang Seo-jun,Kang Ji-eun,Kim Min-jae,2016-02-13,2016-04-16,7.8,8.7,"Velvet Memory: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001201,Memory of Gyeonggi,2019,Completed,MBC,Netflix;Viki,Sat-Sun,22:00,12,70,840,Action,Based on Novel,Lee Yoon-seo,Lee Seo-jun,Kang Seo-yeon,Choi Hye-jin,2019-03-27,2019-05-15,7.8,7.4,"Memory of Gyeonggi: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000139,Misty Memory,2023,Completed,Netflix,Apple TV+;TVING;Viki,Fri-Sat,21:00,16,70,1120,Legal;Medical;Romance,Based on Novel,Kang Yoon-seo,Kang Ji-eun,Jung Yoon-seo,Park Yoon-seo,2023-05-13,2023-07-15,7.3,8.0,"Misty Memory: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000894,The Misty Season,2015,Completed,KBS2,Netflix;Prime Video,Fri-Sat,21:00,16,70,1120,Romance,Webtoon,Lee Seo-jun,Jung Hyun-woo,Park Seo-jun,Jung Min-jae,2015-08-24,2015-10-26,7.8,7.6,"The Misty Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001848,The Golden City,2017,Completed,JTBC,Disney+;Viki,Wed-Thu,21:00,16,60,960,Legal,Based on Novel,Park Seo-jun,Park Seo-jun,Lee Yoon-seo,Kim Hyun-woo,2017-12-11,2018-02-12,7.5,7.9,"The Golden City: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000550,Dream of Busan,2015,Completed,Prime Video,Apple TV+;Disney+;Prime Video,Wed-Thu,22:00,16,70,1120,Action;Comedy;Thriller,Webtoon,Choi Hye-jin,Park Ji-eun,Choi Seo-jun,Choi Seo-jun,2015-01-29,2015-04-02,8.5,8.8,"Dream of Busan: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000320,Hidden Dream,2020,Completed,SBS,Apple TV+;Disney+;Netflix,Mon-Tue,21:30,16,55,880,Mystery;Thriller,Remake (JP),Park Yoon-seo,Jung Yoon-seo,Choi Min-jae,Park Yoon-seo,2020-03-28,2020-05-30,7.5,8.6,"Hidden Dream: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001868,Hidden Night,2020,Completed,tvN,Netflix;TVING,Sat-Sun,21:30,12,60,720,Medical;Thriller,Remake (JP),Choi Seo-jun,Lee Ji-hoon,Kang Hyun-woo,Jung Seo-yeon,2020-01-03,2020-02-21,6.5,8.2,"Hidden Night: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001243,Golden Memory,2016,Completed,Netflix,Disney+;Netflix,Mon-Tue,21:30,16,55,880,Action;Fantasy;Romance,Web Novel,Park Hye-jin,Kim Ji-eun,Choi Hyun-woo,Lee Seo-yeon,2016-02-18,2016-04-21,8.1,8.1,"Golden Memory: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001670,The Velvet Season,2015,Completed,Prime Video,Disney+;Netflix;Viki,Sat-Sun,22:00,16,70,1120,Medical;Mystery;Thriller,Based on Novel,Lee Hyun-woo,Choi Ji-hoon,Park Hyun-woo,Kim Hyun-woo,2015-02-02,2015-04-06,8.7,8.7,"The Velvet Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000559,The Lonely Dream,2021,Completed,tvN,Apple TV+;Viki,Fri-Sat,21:00,10,55,550,Medical;Mystery,Web Novel,Jung Min-jae,Choi Min-jae,Park Ji-hoon,Jung Min-jae,2021-01-08,2021-02-19,8.0,8.5,"The Lonely Dream: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000140,Echo of Incheon,2017,Completed,JTBC,Apple TV+;Disney+;Viki,Mon-Tue,21:00,16,55,880,Action,Remake (JP),Jung Min-jae,Park Hye-jin,Kang Min-jae,Lee Min-jae,2017-03-04,2017-05-06,6.2,8.6,"Echo of Incheon: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001744,Busan Garden,2020,Completed,Disney+,Netflix,Mon-Tue,21:00,10,70,700,Romance,Web Novel,Choi Hyun-woo,Kang Seo-jun,Kim Min-jae,Jung Ji-eun,2020-08-27,2020-10-08,8.1,8.4,"Busan Garden: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000532,The Velvet Season,2021,Completed,Disney+,Prime Video,Mon-Tue,21:00,16,70,1120,Legal;Romance,Remake (JP),Lee Min-jae,Jung Ji-hoon,Jung Min-jae,Kang Hyun-woo,2021-05-21,2021-07-23,8.2,7.8,"The Velvet Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000225,Busan Love,2025,Ongoing,KBS2,Disney+;Prime Video;Viki,Sat-Sun,21:00,10,55,550,Comedy;Fantasy;Thriller,Webtoon,Jung Yoon-seo,Lee Min-jae,Lee Min-jae,Lee Seo-jun,2025-06-24,2025-08-05,8.2,7.1,"Busan Love: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000724,The Hidden Garden,2017,Completed,Disney+,Viki,Sat-Sun,22:00,12,60,720,Legal;Mystery,Remake (JP),Lee Yoon-seo,Lee Ji-eun,Kang Ji-eun,Choi Seo-yeon,2017-11-15,2018-01-03,8.6,8.3,"The Hidden Garden: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000787,Night of Seoul,2016,Completed,tvN,Disney+;Prime Video;TVING,Sat-Sun,21:30,12,70,840,Mystery,Based on Novel,Choi Ji-hoon,Jung Ji-hoon,Kim Ji-eun,Park Min-jae,2016-01-04,2016-02-22,7.4,8.3,"Night of Seoul: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001727,Incheon Season,2016,Completed,KBS2,Netflix,Mon-Tue,21:00,12,55,660,Action;Legal;Mystery,Based on Novel,Park Seo-jun,Park Min-jae,Kang Hye-jin,Jung Hye-jin,2016-11-10,2016-12-29,7.2,8.3,"Incheon Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001014,Seoul Promise,2020,Completed,tvN,Prime Video;Viki,Fri-Sat,22:00,12,55,660,Action;Medical;Mystery,Web Novel,Jung Ji-hoon,Jung Ji-eun,Kim Hyun-woo,Kang Ji-hoon,2020-07-16,2020-09-03,6.6,7.7,"Seoul Promise: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000410,The Misty Echo,2015,Completed,Disney+,Apple TV+;Prime Video;TVING,Mon-Tue,21:00,16,60,960,Fantasy,Remake (JP),Choi Ji-hoon,Lee Yoon-seo,Kang Hyun-woo,Kang Ji-eun,2015-07-31,2015-10-02,8.1,8.1,"The Misty Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000326,Garden of Gyeonggi,2015,Completed,tvN,Viki,Fri-Sat,22:00,10,70,700,Legal,Web Novel,Kang Min-jae,Jung Yoon-seo,Park Min-jae,Lee Ji-eun,2015-12-18,2016-01-29,7.6,8.7,"Garden of Gyeonggi: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001746,The Silent Garden,2015,Completed,Netflix,Apple TV+;Viki,Wed-Thu,21:30,16,60,960,Action;Fantasy;Mystery,Web Novel,Choi Hyun-woo,Choi Seo-jun,Choi Seo-yeon,Park Hye-jin,2015-05-04,2015-07-06,7.6,8.2,"The Silent Garden: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000300,Incheon Memory,2020,Completed,JTBC,Netflix,Mon-Tue,22:00,16,60,960,Action;Fantasy;Mystery,Web Novel,Kang Min-jae,Lee Seo-yeon,Park Yoon-seo,Choi Hye-jin,2020-07-30,2020-10-01,8.7,8.1,"Incheon Memory: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001270,Hidden Promise,2021,Completed,tvN,Apple TV+;Prime Video;TVING,Fri-Sat,21:00,12,70,840,Medical,Original,Lee Ji-eun,Choi Hyun-woo,Kang Ji-hoon,Kang Yoon-seo,2021-09-26,2021-11-14,8.3,8.0,"Hidden Promise: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001147,Hidden Garden,2025,Ongoing,Netflix,Prime Video;TVING,Fri-Sat,21:30,12,55,660,Fantasy;Medical,Based on Novel,Park Seo-jun,Choi Seo-yeon,Choi Seo-yeon,Jung Yoon-seo,2025-10-16,2025-12-04,6.4,8.5,"Hidden Garden: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000026,Jeju Echo,2025,Ongoing,Prime Video,Netflix;Prime Video,Wed-Thu,21:30,10,60,600,Medical;Romance,Based on Novel,Jung Ji-eun,Park Seo-yeon,Lee Hyun-woo,Kim Seo-jun,2025-01-09,2025-02-20,8.7,8.3,"Jeju Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001869,The Lonely Shadow,2017,Completed,KBS2,TVING;Viki,Sat-Sun,21:30,10,60,600,Fantasy,Original,Park Seo-yeon,Kang Seo-yeon,Park Yoon-seo,Jung Yoon-seo,2017-10-09,2017-11-20,8.0,8.0,"The Lonely Shadow: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000715,Lonely Season,2024,Completed,JTBC,Apple TV+;Netflix;Viki,Fri-Sat,21:00,12,70,840,Comedy;Thriller,Web Novel,Kim Hye-jin,Kim Ji-eun,Kang Seo-yeon,Choi Hye-jin,2024-11-24,2025-01-12,7.8,8.1,"Lonely Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001967,The Silent City,2025,Ongoing,MBC,Apple TV+;Prime Video,Fri-Sat,22:00,16,70,1120,Action;Mystery,Webtoon,Lee Yoon-seo,Lee Yoon-seo,Lee Ji-eun,Kang Min-jae,2025-02-17,2025-04-21,7.9,7.8,"The Silent City: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000194,The Misty Dream,2021,Completed,JTBC,Disney+;TVING;Viki,Mon-Tue,22:00,12,60,720,Comedy,Original,Jung Ji-hoon,Kim Hye-jin,Kim Min-jae,Jung Seo-jun,2021-02-09,2021-03-30,7.6,8.1,"The Misty Dream: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000441,The Electric Dream,2020,Completed,Netflix,TVING,Fri-Sat,22:00,16,55,880,Legal,Web Novel,Jung Ji-eun,Kang Seo-jun,Lee Ji-hoon,Park Hye-jin,2020-05-29,2020-07-31,7.2,8.7,"The Electric Dream: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000574,Busan Promise,2025,Ongoing,SBS,Apple TV+;Prime Video,Mon-Tue,21:30,16,55,880,Mystery;Thriller,Web Novel,Park Min-jae,Lee Seo-yeon,Jung Yoon-seo,Lee Min-jae,2025-01-03,2025-03-07,7.9,7.9,"Busan Promise: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000947,Golden Echo,2018,Completed,tvN,Netflix;TVING,Wed-Thu,21:00,16,55,880,Legal;Mystery,Webtoon,Choi Min-jae,Jung Hyun-woo,Lee Hyun-woo,Kim Hyun-woo,2018-11-08,2019-01-10,7.7,8.1,"Golden Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000998,Night of Gyeonggi,2016,Completed,Prime Video,Netflix;Viki,Sat-Sun,22:00,16,60,960,Action;Comedy,Remake (JP),Kim Hyun-woo,Lee Ji-hoon,Lee Ji-hoon,Kang Ji-hoon,2016-12-11,2017-02-12,7.5,8.8,"Night of Gyeonggi: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000504,Season of Daegu,2017,Completed,Disney+,Disney+;Netflix;Viki,Fri-Sat,22:00,16,60,960,Romance;Thriller,Webtoon,Kang Seo-jun,Lee Seo-jun,Park Seo-yeon,Jung Hyun-woo,2017-05-10,2017-07-12,7.2,7.9,"Season of Daegu: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000606,Hidden Promise,2024,Completed,JTBC,Prime Video;TVING;Viki,Fri-Sat,21:00,16,60,960,Action;Comedy;Fantasy,Web Novel,Jung Hyun-woo,Lee Seo-jun,Lee Seo-jun,Kim Min-jae,2024-01-18,2024-03-21,7.2,8.2,"Hidden Promise: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001179,Hidden Memory,2022,Completed,KBS2,Disney+;TVING,Sat-Sun,21:00,12,70,840,Comedy;Romance,Web Novel,Kang Yoon-seo,Choi Seo-yeon,Jung Hyun-woo,Lee Seo-yeon,2022-02-22,2022-04-12,7.4,8.5,"Hidden Memory: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001170,Seoul Season,2022,Completed,JTBC,Netflix,Fri-Sat,21:00,16,55,880,Romance;Thriller,Web Novel,Kim Min-jae,Choi Min-jae,Kang Ji-hoon,Kang Hyun-woo,2022-04-22,2022-06-24,7.7,8.5,"Seoul Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001864,Night of Seoul,2016,Completed,MBC,Disney+;Netflix;Viki,Wed-Thu,21:00,12,60,720,Comedy;Legal;Thriller,Based on Novel,Lee Yoon-seo,Jung Seo-jun,Lee Min-jae,Kim Hye-jin,2016-02-13,2016-04-02,7.8,8.5,"Night of Seoul: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000847,City of Busan,2019,Completed,Prime Video,Netflix,Wed-Thu,22:00,10,60,600,Action;Fantasy,Webtoon,Park Ji-hoon,Lee Ji-hoon,Kang Min-jae,Kang Yoon-seo,2019-06-01,2019-07-13,8.2,8.0,"City of Busan: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000004,Hidden Echo,2021,Completed,Netflix,Disney+;TVING,Sat-Sun,22:00,12,55,660,Fantasy;Medical,Based on Novel,Kang Seo-jun,Kim Yoon-seo,Kang Ji-eun,Park Seo-yeon,2021-02-17,2021-04-07,7.6,7.5,"Hidden Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001304,Daegu Shadow,2016,Completed,JTBC,Prime Video,Wed-Thu,21:00,12,55,660,Action;Romance,Web Novel,Park Yoon-seo,Park Ji-eun,Kim Seo-jun,Kang Seo-jun,2016-03-13,2016-05-01,7.0,8.6,"Daegu Shadow: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001229,Golden City,2019,Completed,MBC,Netflix;Prime Video;Viki,Sat-Sun,21:00,16,55,880,Fantasy,Web Novel,Park Ji-hoon,Kang Hyun-woo,Lee Hyun-woo,Kim Min-jae,2019-12-06,2020-02-07,7.7,8.3,"Golden City: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000468,Golden Promise,2023,Completed,Disney+,Netflix;TVING;Viki,Fri-Sat,21:30,10,70,700,Fantasy;Mystery,Original,Kang Seo-jun,Kang Ji-hoon,Choi Hye-jin,Kim Seo-yeon,2023-12-29,2024-02-09,8.6,8.6,"Golden Promise: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000322,City of Jeju,2021,Completed,Prime Video,Apple TV+;TVING;Viki,Wed-Thu,22:00,12,70,840,Fantasy;Romance,Webtoon,Kang Seo-yeon,Lee Seo-jun,Park Seo-jun,Lee Seo-jun,2021-10-06,2021-11-24,7.0,7.8,"City of Jeju: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000006,Promise of Busan,2021,Completed,JTBC,Viki,Wed-Thu,21:00,12,70,840,Mystery;Romance,Webtoon,Lee Seo-yeon,Jung Hye-jin,Jung Hye-jin,Lee Ji-hoon,2021-04-04,2021-05-23,7.2,8.1,"Promise of Busan: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000223,The Velvet Night,2015,Completed,KBS2,Disney+;Netflix;TVING,Mon-Tue,21:00,12,70,840,Legal,Webtoon,Kang Seo-jun,Choi Hyun-woo,Park Yoon-seo,Park Min-jae,2015-08-10,2015-09-28,7.9,8.1,"The Velvet Night: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001382,City of Jeju,2019,Completed,KBS2,Disney+;Netflix,Sat-Sun,22:00,12,60,720,Action;Medical,Webtoon,Kim Yoon-seo,Kim Yoon-seo,Choi Hye-jin,Choi Ji-hoon,2019-06-01,2019-07-20,7.5,8.2,"City of Jeju: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000548,Velvet Echo,2017,Completed,KBS2,TVING,Mon-Tue,22:00,12,55,660,Fantasy,Based on Novel,Park Ji-eun,Park Seo-jun,Choi Hyun-woo,Choi Hyun-woo,2017-12-05,2018-01-23,8.4,8.9,"Velvet Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000229,Jeju Season,2020,Completed,SBS,Netflix;TVING;Viki,Sat-Sun,21:30,16,70,1120,Fantasy,Web Novel,Lee Seo-yeon,Kang Min-jae,Park Seo-jun,Lee Ji-hoon,2020-12-12,2021-02-13,8.7,7.1,"Jeju Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000543,The Misty Shadow,2024,Completed,Prime Video,Viki,Sat-Sun,22:00,12,60,720,Comedy;Fantasy;Thriller,Original,Kim Seo-yeon,Jung Seo-yeon,Lee Ji-hoon,Choi Seo-yeon,2024-08-20,2024-10-08,7.2,8.2,"The Misty Shadow: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000243,Velvet Night,2019,Completed,Netflix,Netflix;Prime Video;TVING,Wed-Thu,21:00,16,55,880,Comedy,Web Novel,Lee Seo-jun,Park Hye-jin,Kang Seo-yeon,Choi Ji-hoon,2019-04-02,2019-06-04,7.3,7.9,"Velvet Night: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000899,Memory of Incheon,2018,Completed,Disney+,Apple TV+;Netflix;Viki,Sat-Sun,21:00,12,55,660,Comedy;Medical,Based on Novel,Lee Ji-hoon,Choi Min-jae,Park Ji-hoon,Choi Seo-yeon,2018-03-11,2018-04-29,7.1,7.6,"Memory of Incheon: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001577,Garden of Incheon,2017,Completed,KBS2,Apple TV+;TVING;Viki,Sat-Sun,22:00,10,70,700,Mystery,Remake (JP),Park Ji-hoon,Choi Ji-eun,Kim Min-jae,Park Hye-jin,2017-05-11,2017-06-22,7.8,8.3,"Garden of Incheon: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001317,Electric Promise,2025,Ongoing,Netflix,Apple TV+,Fri-Sat,22:00,10,70,700,Fantasy;Legal;Thriller,Web Novel,Kim Seo-jun,Park Seo-yeon,Lee Seo-jun,Park Min-jae,2025-09-26,2025-11-07,7.1,9.0,"Electric Promise: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
